,Methods,Protein length,tmscore
85392,RFdiffusion,100,0.52935
85393,RFdiffusion,100,0.34363
85394,RFdiffusion,100,0.47492
85395,RFdiffusion,100,0.47144
85396,RFdiffusion,100,0.31236
85397,RFdiffusion,100,0.45004
85398,RFdiffusion,100,0.38059
85399,RFdiffusion,100,0.36124
85400,RFdiffusion,100,0.32748
85401,RFdiffusion,100,0.3241
85402,RFdiffusion,100,0.49474
85403,RFdiffusion,100,0.46307
85404,RFdiffusion,100,0.39563
85405,RFdiffusion,100,0.41324
85406,RFdiffusion,100,0.36528
85407,RFdiffusion,100,0.32673
85408,RFdiffusion,100,0.38697
85409,RFdiffusion,100,0.34001
85410,RFdiffusion,100,0.34479
85411,RFdiffusion,100,0.38298
85412,RFdiffusion,100,0.34167
85413,RFdiffusion,100,0.44056
85414,RFdiffusion,100,0.34582
85415,RFdiffusion,100,0.45931
85416,RFdiffusion,100,0.48724
85417,RFdiffusion,100,0.44622
85418,RFdiffusion,100,0.35044
85419,RFdiffusion,100,0.36545
85420,RFdiffusion,100,0.41342
85421,RFdiffusion,100,0.38195
85422,RFdiffusion,100,0.47852
85423,RFdiffusion,100,0.31623
85424,RFdiffusion,100,0.35187
85425,RFdiffusion,100,0.35019
85426,RFdiffusion,100,0.39751
85427,RFdiffusion,100,0.37188
85428,RFdiffusion,100,0.34606
85429,RFdiffusion,100,0.51553
85430,RFdiffusion,100,0.37417
85431,RFdiffusion,100,0.34006
85432,RFdiffusion,100,0.46154
85433,RFdiffusion,100,0.41572
85434,RFdiffusion,100,0.40392
85435,RFdiffusion,100,0.35988
85436,RFdiffusion,100,0.36611
85437,RFdiffusion,100,0.33065
85438,RFdiffusion,100,0.3442
85439,RFdiffusion,100,0.35878
85440,RFdiffusion,100,0.33025
85441,RFdiffusion,100,0.37667
85442,RFdiffusion,100,0.4132
85443,RFdiffusion,100,0.39826
85444,RFdiffusion,100,0.50565
85445,RFdiffusion,100,0.49307
85446,RFdiffusion,100,0.3944
85447,RFdiffusion,100,0.34202
85448,RFdiffusion,100,0.40605
85449,RFdiffusion,100,0.38612
85450,RFdiffusion,100,0.45537
85451,RFdiffusion,100,0.38326
85452,RFdiffusion,100,0.37016
85453,RFdiffusion,100,0.41811
85454,RFdiffusion,100,0.48715
85455,RFdiffusion,100,0.33041
85456,RFdiffusion,100,0.33553
85457,RFdiffusion,100,0.42507
85458,RFdiffusion,100,0.41978
85459,RFdiffusion,100,0.38223
85460,RFdiffusion,100,0.34583
85461,RFdiffusion,100,0.32432
85462,RFdiffusion,100,0.33612
85463,RFdiffusion,100,0.41871
85464,RFdiffusion,100,0.4624
85465,RFdiffusion,100,0.3689
85466,RFdiffusion,100,0.42281
85467,RFdiffusion,100,0.39759
85468,RFdiffusion,100,0.37239
85469,RFdiffusion,100,0.40813
85470,RFdiffusion,100,0.39759
85471,RFdiffusion,100,0.43809
85472,RFdiffusion,100,0.34189
85473,RFdiffusion,100,0.34686
85474,RFdiffusion,100,0.37952
85475,RFdiffusion,100,0.29166
85476,RFdiffusion,100,0.40501
85477,RFdiffusion,100,0.43958
85478,RFdiffusion,100,0.34125
85479,RFdiffusion,100,0.37073
85480,RFdiffusion,100,0.40865
85481,RFdiffusion,100,0.39758
85482,RFdiffusion,100,0.37555
85483,RFdiffusion,100,0.36767
85484,RFdiffusion,100,0.45224
85485,RFdiffusion,100,0.40054
85486,RFdiffusion,100,0.43496
85487,RFdiffusion,100,0.37701
85488,RFdiffusion,100,0.3635
85489,RFdiffusion,100,0.33442
85490,RFdiffusion,100,0.36264
85491,RFdiffusion,100,0.32569
85492,RFdiffusion,100,0.37675
85493,RFdiffusion,100,0.49627
85494,RFdiffusion,100,0.41015
85495,RFdiffusion,100,0.38731
85496,RFdiffusion,100,0.40739
85497,RFdiffusion,100,0.31518
85498,RFdiffusion,100,0.47116
85499,RFdiffusion,100,0.33162
85500,RFdiffusion,100,0.41209
85501,RFdiffusion,100,0.37727
85502,RFdiffusion,100,0.36494
85503,RFdiffusion,100,0.45923
85504,RFdiffusion,100,0.45864
85505,RFdiffusion,100,0.36529
85506,RFdiffusion,100,0.35726
85507,RFdiffusion,100,0.36485
85508,RFdiffusion,100,0.42813
85509,RFdiffusion,100,0.36419
85510,RFdiffusion,100,0.3726
85511,RFdiffusion,100,0.37801
85512,RFdiffusion,100,0.3714
85513,RFdiffusion,100,0.39322
85514,RFdiffusion,100,0.46265
85515,RFdiffusion,100,0.40254
85516,RFdiffusion,100,0.43042
85517,RFdiffusion,100,0.35098
85518,RFdiffusion,100,0.37278
85519,RFdiffusion,100,0.47625
85520,RFdiffusion,100,0.45093
85521,RFdiffusion,100,0.40028
85522,RFdiffusion,100,0.48314
85523,RFdiffusion,100,0.44085
85524,RFdiffusion,100,0.46185
85525,RFdiffusion,100,0.31082
85526,RFdiffusion,100,0.48235
85527,RFdiffusion,100,0.4351
85528,RFdiffusion,100,0.39976
85529,RFdiffusion,100,0.36013
85530,RFdiffusion,100,0.38436
85531,RFdiffusion,100,0.41273
85532,RFdiffusion,100,0.34865
85533,RFdiffusion,100,0.43356
85534,RFdiffusion,100,0.48289
85535,RFdiffusion,100,0.42311
85536,RFdiffusion,100,0.41933
85537,RFdiffusion,100,0.66003
85538,RFdiffusion,100,0.39366
85539,RFdiffusion,100,0.50369
85540,RFdiffusion,100,0.36478
85541,RFdiffusion,100,0.42976
85542,RFdiffusion,100,0.35425
85543,RFdiffusion,100,0.34346
85544,RFdiffusion,100,0.28334
85545,RFdiffusion,100,0.37266
85546,RFdiffusion,100,0.36777
85547,RFdiffusion,100,0.47186
85548,RFdiffusion,100,0.396
85549,RFdiffusion,100,0.39595
85550,RFdiffusion,100,0.41905
85551,RFdiffusion,100,0.40527
85552,RFdiffusion,100,0.41795
85553,RFdiffusion,100,0.47284
85554,RFdiffusion,100,0.32007
85555,RFdiffusion,100,0.50842
85556,RFdiffusion,100,0.39765
85557,RFdiffusion,100,0.33921
85558,RFdiffusion,100,0.37103
85559,RFdiffusion,100,0.30152
85560,RFdiffusion,100,0.4662
85561,RFdiffusion,100,0.5875
85562,RFdiffusion,100,0.41122
85563,RFdiffusion,100,0.3239
85564,RFdiffusion,100,0.4956
85565,RFdiffusion,100,0.32527
85566,RFdiffusion,100,0.47807
85567,RFdiffusion,100,0.41121
85568,RFdiffusion,100,0.32323
85569,RFdiffusion,100,0.37116
85570,RFdiffusion,100,0.35091
85571,RFdiffusion,100,0.38589
85572,RFdiffusion,100,0.73724
85573,RFdiffusion,100,0.32182
85574,RFdiffusion,100,0.39598
85575,RFdiffusion,100,0.30815
85576,RFdiffusion,100,0.40521
85577,RFdiffusion,100,0.4561
85578,RFdiffusion,100,0.38184
85579,RFdiffusion,100,0.38363
85580,RFdiffusion,100,0.4165
85581,RFdiffusion,100,0.29806
85582,RFdiffusion,100,0.4923
85583,RFdiffusion,100,0.30539
85584,RFdiffusion,100,0.46892
85585,RFdiffusion,100,0.41422
85586,RFdiffusion,100,0.35851
85587,RFdiffusion,100,0.49664
85588,RFdiffusion,100,0.4299
85589,RFdiffusion,100,0.48396
85590,RFdiffusion,100,0.33885
85591,RFdiffusion,100,0.47492
85592,RFdiffusion,100,0.36051
85593,RFdiffusion,100,0.35292
85594,RFdiffusion,100,0.44996
85595,RFdiffusion,100,0.35384
85596,RFdiffusion,100,0.42674
85597,RFdiffusion,100,0.43362
85598,RFdiffusion,100,0.40889
85599,RFdiffusion,100,0.50271
85600,RFdiffusion,100,0.34906
85601,RFdiffusion,100,0.42109
85602,RFdiffusion,100,0.36637
85603,RFdiffusion,100,0.43392
85604,RFdiffusion,100,0.32817
85605,RFdiffusion,100,0.40705
85606,RFdiffusion,100,0.44126
85607,RFdiffusion,100,0.35774
85608,RFdiffusion,100,0.53325
85609,RFdiffusion,100,0.33928
85610,RFdiffusion,100,0.49368
85611,RFdiffusion,100,0.416
85612,RFdiffusion,100,0.45653
85613,RFdiffusion,100,0.4343
85614,RFdiffusion,100,0.43102
85615,RFdiffusion,100,0.43953
85616,RFdiffusion,100,0.38928
85617,RFdiffusion,100,0.5572
85618,RFdiffusion,100,0.40475
85619,RFdiffusion,100,0.44724
85620,RFdiffusion,100,0.43796
85621,RFdiffusion,100,0.51773
85622,RFdiffusion,100,0.40555
85623,RFdiffusion,100,0.34844
85624,RFdiffusion,100,0.51642
85625,RFdiffusion,100,0.53489
85626,RFdiffusion,100,0.42783
85627,RFdiffusion,100,0.39628
85628,RFdiffusion,100,0.39345
85629,RFdiffusion,100,0.58284
85630,RFdiffusion,100,0.41941
85631,RFdiffusion,100,0.41381
85632,RFdiffusion,100,0.41055
85633,RFdiffusion,100,0.50846
85634,RFdiffusion,100,0.43775
85635,RFdiffusion,100,0.49958
85636,RFdiffusion,100,0.5026
85637,RFdiffusion,100,0.48974
85638,RFdiffusion,100,0.5533
85639,RFdiffusion,100,0.41532
85640,RFdiffusion,100,0.49167
85641,RFdiffusion,100,0.47158
85642,RFdiffusion,100,0.3188
85643,RFdiffusion,100,0.37729
85644,RFdiffusion,100,0.45521
85645,RFdiffusion,100,0.50644
85646,RFdiffusion,100,0.61038
85647,RFdiffusion,100,0.42187
85648,RFdiffusion,100,0.38427
85649,RFdiffusion,100,0.3708
85650,RFdiffusion,100,0.46783
85651,RFdiffusion,100,0.40653
85652,RFdiffusion,100,0.36585
85653,RFdiffusion,100,0.35761
85654,RFdiffusion,100,0.51788
85655,RFdiffusion,100,0.3702
85656,RFdiffusion,100,0.51145
85657,RFdiffusion,100,0.41283
85658,RFdiffusion,100,0.45454
85659,RFdiffusion,100,0.378
85660,RFdiffusion,100,0.4529
85661,RFdiffusion,100,0.45829
85662,RFdiffusion,100,0.38068
85663,RFdiffusion,100,0.44954
85664,RFdiffusion,100,0.41043
85665,RFdiffusion,100,0.54095
85666,RFdiffusion,100,0.42496
85667,RFdiffusion,100,0.4623
85668,RFdiffusion,100,0.37126
85669,RFdiffusion,100,0.36079
85670,RFdiffusion,100,0.38034
85671,RFdiffusion,100,0.4471
85672,RFdiffusion,100,0.43577
85673,RFdiffusion,100,0.49455
85674,RFdiffusion,100,0.45432
85675,RFdiffusion,100,0.45676
85676,RFdiffusion,100,0.35458
85677,RFdiffusion,100,0.42019
85678,RFdiffusion,100,0.4869
85679,RFdiffusion,100,0.45191
85680,RFdiffusion,100,0.40424
85681,RFdiffusion,100,0.36912
85682,RFdiffusion,100,0.42766
85683,RFdiffusion,100,0.33077
85684,RFdiffusion,100,0.34844
85685,RFdiffusion,100,0.64982
85686,RFdiffusion,100,0.52387
85687,RFdiffusion,100,0.57704
85688,RFdiffusion,100,0.43519
85689,RFdiffusion,100,0.41328
85690,RFdiffusion,100,0.39782
85691,RFdiffusion,100,0.44653
85692,RFdiffusion,100,0.39011
85693,RFdiffusion,100,0.46551
85694,RFdiffusion,100,0.53356
85695,RFdiffusion,100,0.38595
85696,RFdiffusion,100,0.39671
85697,RFdiffusion,100,0.37997
85698,RFdiffusion,100,0.43512
85699,RFdiffusion,100,0.45212
85700,RFdiffusion,100,0.42175
85701,RFdiffusion,100,0.4325
85702,RFdiffusion,100,0.38931
85703,RFdiffusion,100,0.37094
85704,RFdiffusion,100,0.4042
85705,RFdiffusion,100,0.34882
85706,RFdiffusion,100,0.40264
85707,RFdiffusion,100,0.34165
85708,RFdiffusion,100,0.42554
85709,RFdiffusion,100,0.29839
85710,RFdiffusion,100,0.36727
85711,RFdiffusion,100,0.37367
85712,RFdiffusion,100,0.32479
85713,RFdiffusion,100,0.32225
85714,RFdiffusion,100,0.37996
85715,RFdiffusion,100,0.41355
85716,RFdiffusion,100,0.35394
85717,RFdiffusion,100,0.47496
85718,RFdiffusion,100,0.48427
85719,RFdiffusion,100,0.38232
85720,RFdiffusion,100,0.47091
85721,RFdiffusion,100,0.42422
85722,RFdiffusion,100,0.36565
85723,RFdiffusion,100,0.38076
85724,RFdiffusion,100,0.28506
85725,RFdiffusion,100,0.39852
85726,RFdiffusion,100,0.492
85727,RFdiffusion,100,0.4268
85728,RFdiffusion,100,0.36911
85729,RFdiffusion,100,0.37888
85730,RFdiffusion,100,0.36202
85731,RFdiffusion,100,0.43432
85732,RFdiffusion,100,0.35618
85733,RFdiffusion,100,0.34547
85734,RFdiffusion,100,0.37825
85735,RFdiffusion,100,0.40246
85736,RFdiffusion,100,0.33609
85737,RFdiffusion,100,0.41001
85738,RFdiffusion,100,0.40149
85739,RFdiffusion,100,0.31516
85740,RFdiffusion,100,0.35213
85741,RFdiffusion,100,0.38475
85742,RFdiffusion,100,0.36479
85743,RFdiffusion,100,0.33785
85744,RFdiffusion,100,0.40164
85745,RFdiffusion,100,0.35182
85746,RFdiffusion,100,0.28951
85747,RFdiffusion,100,0.41783
85748,RFdiffusion,100,0.35947
85749,RFdiffusion,100,0.39694
85750,RFdiffusion,100,0.39621
85751,RFdiffusion,100,0.30469
85752,RFdiffusion,100,0.35954
85753,RFdiffusion,100,0.36157
85754,RFdiffusion,100,0.45066
85755,RFdiffusion,100,0.34209
85756,RFdiffusion,100,0.50345
85757,RFdiffusion,100,0.39029
85758,RFdiffusion,100,0.45779
85759,RFdiffusion,100,0.30566
85760,RFdiffusion,100,0.34134
85761,RFdiffusion,100,0.47484
85762,RFdiffusion,100,0.3698
85763,RFdiffusion,100,0.39405
85764,RFdiffusion,100,0.45016
85765,RFdiffusion,100,0.37901
85766,RFdiffusion,100,0.40016
85767,RFdiffusion,100,0.38871
85768,RFdiffusion,100,0.39248
85769,RFdiffusion,100,0.37247
85770,RFdiffusion,100,0.36466
85771,RFdiffusion,100,0.34318
85772,RFdiffusion,100,0.35363
85773,RFdiffusion,100,0.40933
85774,RFdiffusion,100,0.34569
85775,RFdiffusion,100,0.36305
85776,RFdiffusion,100,0.39131
85777,RFdiffusion,100,0.47239
85778,RFdiffusion,100,0.38028
85779,RFdiffusion,100,0.41181
85780,RFdiffusion,100,0.4261
85781,RFdiffusion,100,0.336
85782,RFdiffusion,100,0.41862
85783,RFdiffusion,100,0.39558
85784,RFdiffusion,100,0.33461
85785,RFdiffusion,100,0.35589
85786,RFdiffusion,100,0.30323
85787,RFdiffusion,100,0.48524
85788,RFdiffusion,100,0.35271
85789,RFdiffusion,100,0.38729
85790,RFdiffusion,100,0.40103
85791,RFdiffusion,100,0.41642
85792,RFdiffusion,100,0.46822
85793,RFdiffusion,100,0.39199
85794,RFdiffusion,100,0.38282
85795,RFdiffusion,100,0.49077
85796,RFdiffusion,100,0.50113
85797,RFdiffusion,100,0.42021
85798,RFdiffusion,100,0.46955
85799,RFdiffusion,100,0.45768
85800,RFdiffusion,100,0.43985
85801,RFdiffusion,100,0.42027
85802,RFdiffusion,100,0.40188
85803,RFdiffusion,100,0.51577
85804,RFdiffusion,100,0.54468
85805,RFdiffusion,100,0.29702
85806,RFdiffusion,100,0.37778
85807,RFdiffusion,100,0.39651
85808,RFdiffusion,100,0.44029
85809,RFdiffusion,100,0.43937
85810,RFdiffusion,100,0.37686
85811,RFdiffusion,100,0.37227
85812,RFdiffusion,100,0.54612
85813,RFdiffusion,100,0.34069
85814,RFdiffusion,100,0.41362
85815,RFdiffusion,100,0.45647
85816,RFdiffusion,100,0.35472
85817,RFdiffusion,100,0.36615
85818,RFdiffusion,100,0.37425
85819,RFdiffusion,100,0.44558
85820,RFdiffusion,100,0.37867
85821,RFdiffusion,100,0.41612
85822,RFdiffusion,100,0.46731
85823,RFdiffusion,100,0.41584
85824,RFdiffusion,100,0.33865
85825,RFdiffusion,100,0.5395
85826,RFdiffusion,100,0.41521
85827,RFdiffusion,100,0.37186
85828,RFdiffusion,100,0.35293
85829,RFdiffusion,100,0.40556
85830,RFdiffusion,100,0.39834
85831,RFdiffusion,100,0.41045
85832,RFdiffusion,100,0.39359
85833,RFdiffusion,100,0.36379
85834,RFdiffusion,100,0.35621
85835,RFdiffusion,100,0.3903
85836,RFdiffusion,100,0.52438
85837,RFdiffusion,100,0.37053
85838,RFdiffusion,100,0.40886
85839,RFdiffusion,100,0.48678
85840,RFdiffusion,100,0.44547
85841,RFdiffusion,100,0.38054
85842,RFdiffusion,100,0.42348
85843,RFdiffusion,100,0.4392
85844,RFdiffusion,100,0.36792
85845,RFdiffusion,100,0.44913
85846,RFdiffusion,100,0.39302
85847,RFdiffusion,100,0.4529
85848,RFdiffusion,100,0.47201
85849,RFdiffusion,100,0.39189
85850,RFdiffusion,100,0.43086
85851,RFdiffusion,100,0.37971
85852,RFdiffusion,100,0.49431
85853,RFdiffusion,100,0.3681
85854,RFdiffusion,100,0.42083
85855,RFdiffusion,100,0.41746
85856,RFdiffusion,100,0.43988
85857,RFdiffusion,100,0.39072
85858,RFdiffusion,100,0.41563
85859,RFdiffusion,100,0.34718
85860,RFdiffusion,100,0.42366
85861,RFdiffusion,100,0.38722
85862,RFdiffusion,100,0.48269
85863,RFdiffusion,100,0.44209
85864,RFdiffusion,100,0.35259
85865,RFdiffusion,100,0.424
85866,RFdiffusion,100,0.30962
85867,RFdiffusion,100,0.36501
85868,RFdiffusion,100,0.34636
85869,RFdiffusion,100,0.38235
85870,RFdiffusion,100,0.29265
85871,RFdiffusion,100,0.33688
85872,RFdiffusion,100,0.34611
85873,RFdiffusion,100,0.56544
85874,RFdiffusion,100,0.30668
85875,RFdiffusion,100,0.33749
85876,RFdiffusion,100,0.34543
85877,RFdiffusion,100,0.38008
85878,RFdiffusion,100,0.38935
85879,RFdiffusion,100,0.49198
85880,RFdiffusion,100,0.3676
85881,RFdiffusion,100,0.41235
85882,RFdiffusion,100,0.51889
85883,RFdiffusion,100,0.32247
85884,RFdiffusion,100,0.39565
85885,RFdiffusion,100,0.29701
85886,RFdiffusion,100,0.39412
85887,RFdiffusion,100,0.39927
85888,RFdiffusion,100,0.40254
85889,RFdiffusion,100,0.31216
85890,RFdiffusion,100,0.47144
85891,RFdiffusion,100,0.34473
85892,RFdiffusion,100,0.50035
85893,RFdiffusion,100,0.37693
85894,RFdiffusion,100,0.33162
85895,RFdiffusion,100,0.36869
85896,RFdiffusion,100,0.37106
85897,RFdiffusion,100,0.35829
85898,RFdiffusion,100,0.41823
85899,RFdiffusion,100,0.35506
85900,RFdiffusion,100,0.33469
85901,RFdiffusion,100,0.32016
85902,RFdiffusion,100,0.3775
85903,RFdiffusion,100,0.4102
85904,RFdiffusion,100,0.3734
85905,RFdiffusion,100,0.39586
85906,RFdiffusion,100,0.39157
85907,RFdiffusion,100,0.29589
85908,RFdiffusion,100,0.43715
85909,RFdiffusion,100,0.34761
85910,RFdiffusion,100,0.48623
85911,RFdiffusion,100,0.36972
85912,RFdiffusion,100,0.33682
85913,RFdiffusion,100,0.42164
85914,RFdiffusion,100,0.33172
85915,RFdiffusion,100,0.41781
85916,RFdiffusion,100,0.33652
85917,RFdiffusion,100,0.47019
85918,RFdiffusion,100,0.34382
85919,RFdiffusion,100,0.50755
85920,RFdiffusion,100,0.35175
85921,RFdiffusion,100,0.39001
85922,RFdiffusion,100,0.36841
85923,RFdiffusion,100,0.46223
85924,RFdiffusion,100,0.45064
85925,RFdiffusion,100,0.41139
85926,RFdiffusion,100,0.3508
85927,RFdiffusion,100,0.54254
85928,RFdiffusion,100,0.40688
85929,RFdiffusion,100,0.40874
85930,RFdiffusion,100,0.34997
85931,RFdiffusion,100,0.35121
85932,RFdiffusion,100,0.35281
85933,RFdiffusion,100,0.35995
85934,RFdiffusion,100,0.3808
85935,RFdiffusion,100,0.34305
85936,RFdiffusion,100,0.3896
85937,RFdiffusion,100,0.36859
85938,RFdiffusion,100,0.37002
85939,RFdiffusion,100,0.40148
85940,RFdiffusion,100,0.35528
85941,RFdiffusion,100,0.43499
85942,RFdiffusion,100,0.44577
85943,RFdiffusion,100,0.46126
85944,RFdiffusion,100,0.30626
85945,RFdiffusion,100,0.33406
85946,RFdiffusion,100,0.43339
85947,RFdiffusion,100,0.43226
85948,RFdiffusion,100,0.39936
85949,RFdiffusion,100,0.31182
85950,RFdiffusion,100,0.30831
85951,RFdiffusion,100,0.38778
85952,RFdiffusion,100,0.40319
85953,RFdiffusion,100,0.36158
85954,RFdiffusion,100,0.42657
85955,RFdiffusion,100,0.44932
85956,RFdiffusion,100,0.4154
85957,RFdiffusion,100,0.47356
85958,RFdiffusion,100,0.55279
85959,RFdiffusion,100,0.43429
85960,RFdiffusion,100,0.54508
85961,RFdiffusion,100,0.50354
85962,RFdiffusion,100,0.41641
85963,RFdiffusion,100,0.391
85964,RFdiffusion,100,0.26489
85965,RFdiffusion,100,0.35555
85966,RFdiffusion,100,0.47058
85967,RFdiffusion,100,0.3902
85968,RFdiffusion,100,0.45016
85969,RFdiffusion,100,0.54543
85970,RFdiffusion,100,0.29872
85971,RFdiffusion,100,0.47181
85972,RFdiffusion,100,0.43704
85973,RFdiffusion,100,0.41177
85974,RFdiffusion,100,0.38002
85975,RFdiffusion,100,0.48971
85976,RFdiffusion,100,0.3378
85977,RFdiffusion,100,0.37403
85978,RFdiffusion,100,0.41655
85979,RFdiffusion,100,0.31058
85980,RFdiffusion,100,0.37538
85981,RFdiffusion,100,0.5643
85982,RFdiffusion,100,0.42171
85983,RFdiffusion,100,0.41314
85984,RFdiffusion,100,0.45005
85985,RFdiffusion,100,0.36573
85986,RFdiffusion,100,0.3238
85987,RFdiffusion,100,0.4004
85988,RFdiffusion,100,0.358
85989,RFdiffusion,100,0.45996
85990,RFdiffusion,100,0.4887
85991,RFdiffusion,100,0.34552
85992,RFdiffusion,100,0.43724
85993,RFdiffusion,100,0.32028
85994,RFdiffusion,100,0.44233
85995,RFdiffusion,100,0.45417
85996,RFdiffusion,100,0.4595
85997,RFdiffusion,100,0.36604
85998,RFdiffusion,100,0.39356
85999,RFdiffusion,100,0.42061
86000,RFdiffusion,100,0.38652
86001,RFdiffusion,100,0.37453
86002,RFdiffusion,100,0.40464
86003,RFdiffusion,100,0.41751
86004,RFdiffusion,100,0.39592
86005,RFdiffusion,100,0.34717
86006,RFdiffusion,100,0.40407
86007,RFdiffusion,100,0.48576
86008,RFdiffusion,100,0.55923
86009,RFdiffusion,100,0.40243
86010,RFdiffusion,100,0.32212
86011,RFdiffusion,100,0.39164
86012,RFdiffusion,100,0.39307
86013,RFdiffusion,100,0.39954
86014,RFdiffusion,100,0.36876
86015,RFdiffusion,100,0.46041
86016,RFdiffusion,100,0.56486
86017,RFdiffusion,100,0.41337
86018,RFdiffusion,100,0.4042
86019,RFdiffusion,100,0.45897
86020,RFdiffusion,100,0.45823
86021,RFdiffusion,100,0.43493
86022,RFdiffusion,100,0.33284
86023,RFdiffusion,100,0.32038
86024,RFdiffusion,100,0.39644
86025,RFdiffusion,100,0.30327
86026,RFdiffusion,100,0.38694
86027,RFdiffusion,100,0.30562
86028,RFdiffusion,100,0.32261
86029,RFdiffusion,100,0.36823
86030,RFdiffusion,100,0.4125
86031,RFdiffusion,100,0.32261
86032,RFdiffusion,100,0.37438
86033,RFdiffusion,100,0.41492
86034,RFdiffusion,100,0.32536
86035,RFdiffusion,100,0.41777
86036,RFdiffusion,100,0.45394
86037,RFdiffusion,100,0.29321
86038,RFdiffusion,100,0.38088
86039,RFdiffusion,100,0.41101
86040,RFdiffusion,100,0.31514
86041,RFdiffusion,100,0.33718
86042,RFdiffusion,100,0.34203
86043,RFdiffusion,100,0.36693
86044,RFdiffusion,100,0.5183
86045,RFdiffusion,100,0.34483
86046,RFdiffusion,100,0.38377
86047,RFdiffusion,100,0.3964
86048,RFdiffusion,100,0.34865
86049,RFdiffusion,100,0.4378
86050,RFdiffusion,100,0.39662
86051,RFdiffusion,100,0.43726
86052,RFdiffusion,100,0.35285
86053,RFdiffusion,100,0.32794
86054,RFdiffusion,100,0.37642
86055,RFdiffusion,100,0.3933
86056,RFdiffusion,100,0.35265
86057,RFdiffusion,100,0.34836
86058,RFdiffusion,100,0.31165
86059,RFdiffusion,100,0.32833
86060,RFdiffusion,100,0.43293
86061,RFdiffusion,100,0.38869
86062,RFdiffusion,100,0.30202
86063,RFdiffusion,100,0.35966
86064,RFdiffusion,100,0.37886
86065,RFdiffusion,100,0.46947
86066,RFdiffusion,100,0.35006
86067,RFdiffusion,100,0.36512
86068,RFdiffusion,100,0.36223
86069,RFdiffusion,100,0.34556
86070,RFdiffusion,100,0.46714
86071,RFdiffusion,100,0.48722
86072,RFdiffusion,100,0.38571
86073,RFdiffusion,100,0.34294
86074,RFdiffusion,100,0.52286
86075,RFdiffusion,100,0.34632
86076,RFdiffusion,100,0.37554
86077,RFdiffusion,100,0.35215
86078,RFdiffusion,100,0.32807
86079,RFdiffusion,100,0.34612
86080,RFdiffusion,100,0.40597
86081,RFdiffusion,100,0.5353
86082,RFdiffusion,100,0.44007
86083,RFdiffusion,100,0.33669
86084,RFdiffusion,100,0.42342
86085,RFdiffusion,100,0.36971
86086,RFdiffusion,100,0.43761
86087,RFdiffusion,100,0.48799
86088,RFdiffusion,100,0.37634
86089,RFdiffusion,100,0.42724
86090,RFdiffusion,100,0.36524
86091,RFdiffusion,100,0.38774
86092,RFdiffusion,100,0.34237
86093,RFdiffusion,100,0.42481
86094,RFdiffusion,100,0.47489
86095,RFdiffusion,100,0.37897
86096,RFdiffusion,100,0.39735
86097,RFdiffusion,100,0.50402
86098,RFdiffusion,100,0.37566
86099,RFdiffusion,100,0.35291
86100,RFdiffusion,100,0.33062
86101,RFdiffusion,100,0.43444
86102,RFdiffusion,100,0.30546
86103,RFdiffusion,100,0.32275
86104,RFdiffusion,100,0.37909
86105,RFdiffusion,100,0.37595
86106,RFdiffusion,100,0.38088
86107,RFdiffusion,100,0.44021
86108,RFdiffusion,100,0.35035
86109,RFdiffusion,100,0.36118
86110,RFdiffusion,100,0.48711
86111,RFdiffusion,100,0.38725
86112,RFdiffusion,100,0.46742
86113,RFdiffusion,100,0.60465
86114,RFdiffusion,100,0.32093
86115,RFdiffusion,100,0.48987
86116,RFdiffusion,100,0.44557
86117,RFdiffusion,100,0.33895
86118,RFdiffusion,100,0.37623
86119,RFdiffusion,100,0.32518
86120,RFdiffusion,100,0.36416
